district_id,total_none,total_0,total_5,total_10,total_15,total_20,total_25,total_30,total_35,total_40,total_45,total_50,total_55,total_60,total_65,total_70,total_75,total_80,total_85,total_90,total_95,total_100,male_none,male_0,male_5,male_10,male_15,male_20,male_25,male_30,male_35,male_40,male_45,male_50,male_55,male_60,male_65,male_70,male_75,male_80,male_85,male_90,male_95,male_100,female_none,female_0,female_5,female_10,female_15,female_20,female_25,female_30,female_35,female_40,female_45,female_50,female_55,female_60,female_65,female_70,female_75,female_80,female_85,female_90,female_95,female_100
235,7585,299908,361997,342722,236024,195979,190339,175944,158962,126378,103287,78030,65837,72417,52112,36891,15631,10777,3855,2775,1532,1091,4231,153894,186525,177723,126222,101220,95495,87842,82004,68060,53612,44015,30870,38601,27149,21574,8528,6091,2107,1507,839,575,3354,146014,175472,164999,109802,94759,94844,88102,76958,58318,49675,34015,34967,33816,24963,15317,7103,4686,1748,1268,693,516
236,107429,519149,621633,575742,408426,353243,331833,294317,261826,209383,171104,129302,108584,112372,77706,54164,22847,16200,6056,4609,2330,3163,56714,264040,318944,300061,213494,181031,165836,147701,134516,112016,89003,71584,51455,59499,40382,30942,12019,8936,3204,2391,1171,1627,50715,255109,302689,275681,194932,172212,165997,146616,127310,97367,82101,57718,57129,52873,37324,23222,10828,7264,2852,2218,1159,1536
237,3932,254440,329452,301634,211784,178115,165356,148373,133664,111103,92488,70521,58769,59934,41451,30238,12114,8850,2814,2248,1090,776,2230,130595,170199,157375,110110,90908,82315,74292,67490,58989,47658,39196,27881,32054,20995,17420,6421,4845,1520,1195,602,378,1702,123845,159253,144259,101674,87207,83041,74081,66174,52114,44830,31325,30888,27880,20456,12818,5693,4005,1294,1053,488,398
238,5418,215719,252733,226568,158297,143841,138761,122841,109959,87198,72054,56018,46921,50011,33429,22315,8145,5596,1804,1438,839,500,3026,109921,130078,120157,85975,73967,69020,62820,57053,47441,37024,31156,22088,26096,17389,13026,4352,3050,967,758,448,252,2392,105798,122655,106411,72322,69874,69741,60021,52906,39757,35030,24862,24833,23915,16040,9289,3793,2546,837,680,391,248
239,1381,130682,160848,149896,100927,87943,83948,79563,70619,57880,46520,35400,29820,33159,23872,16833,7108,5143,1598,1166,601,406,755,68102,83700,78660,53471,45094,41890,40134,36095,31176,24229,20021,13981,17359,12558,9642,3786,2858,923,629,325,194,626,62580,77148,71236,47456,42849,42058,39429,34524,26704,22291,15379,15839,15800,11314,7191,3322,2285,675,537,276,212
240,1814,85007,99543,93731,62584,53198,50385,48146,43217,35673,28995,22593,19159,21182,15062,10835,4466,3042,917,697,382,215,953,43576,51601,49084,33497,27608,25057,23998,21867,19185,14958,12568,9068,11096,7883,6199,2394,1745,506,353,187,114,861,41431,47942,44647,29087,25590,25328,24148,21350,16488,14037,10025,10091,10086,7179,4636,2072,1297,411,344,195,101
241,49,3083,4154,4952,4841,4983,5086,3794,3257,2674,1949,1565,1056,772,549,388,258,124,61,61,35,18,27,1580,2080,2455,2581,2918,3089,2446,1964,1649,1144,904,618,407,307,216,145,71,36,51,26,16,22,1503,2074,2497,2260,2065,1997,1348,1293,1025,805,661,438,365,242,172,113,53,25,10,9,2
242,306,10370,14184,16863,15536,14336,12920,10370,8615,7372,6163,5415,4058,3445,2465,1899,1080,621,258,97,50,12,154,5287,7222,8570,7916,7169,6525,5215,4393,3877,3277,2956,2211,1861,1331,1089,611,331,153,52,28,10,152,5083,6962,8293,7620,7167,6395,5155,4222,3495,2886,2459,1847,1584,1134,810,469,290,105,45,22,2
243,568,10236,14463,16837,16412,15829,14205,11780,10039,8481,7018,5930,4314,3573,2788,1960,1197,669,298,152,68,33,310,5273,7311,8557,8310,8291,7236,6154,5132,4595,3769,3316,2436,1983,1517,1135,681,379,160,75,33,17,258,4963,7152,8280,8102,7538,6969,5626,4907,3886,3249,2614,1878,1590,1271,825,516,290,138,77,35,16
244,253,18647,23877,28271,30148,32149,32428,26281,21716,18025,14332,11522,8113,5760,4681,3314,1981,1150,494,263,146,32,146,9545,12075,14383,15191,16768,17850,14747,11907,10049,7924,6448,4648,3190,2438,1864,1119,641,263,142,79,15,107,9102,11802,13888,14957,15381,14578,11534,9809,7976,6408,5074,3465,2570,2243,1450,862,509,231,121,67,17
245,20,3918,4714,5045,4870,5865,6297,4757,3864,2988,2240,1595,972,983,624,448,299,258,102,62,31,25,13,1967,2355,2390,2525,3769,4328,3274,2507,1856,1398,915,546,460,283,192,140,115,41,35,24,18,7,1951,2359,2655,2345,2096,1969,1483,1357,1132,842,680,426,523,341,256,159,143,61,27,7,7
246,66,8026,8954,9297,8329,9049,9371,6998,6284,4923,4157,2837,1946,1464,878,602,331,209,106,42,41,37,42,4091,4478,4631,4157,4905,5527,4107,3630,3006,2505,1781,1213,844,454,339,189,122,65,23,22,24,24,3935,4476,4666,4172,4144,3844,2891,2654,1917,1652,1056,733,620,424,263,142,87,41,19,19,13
247,56,9672,12256,11623,8537,5897,5767,5148,5083,4246,3445,2618,1646,1309,612,394,132,101,49,47,19,33,34,4848,6067,5747,4302,2756,2650,2517,2366,2138,1745,1404,875,660,291,187,72,41,25,25,11,14,22,4824,6189,5876,4235,3141,3117,2631,2717,2108,1700,1214,771,649,321,207,60,60,24,22,8,19
248,313,17208,20085,22949,22569,20182,17599,13517,12325,10342,7628,4751,2768,1879,926,627,290,252,164,112,49,38,152,8783,10086,11189,10967,9843,8578,6686,6160,5614,4400,2878,1728,951,466,294,145,117,57,45,25,18,161,8425,9999,11760,11602,10339,9021,6831,6165,4728,3228,1873,1040,928,460,333,145,135,107,67,24,20
249,109,8126,10877,11891,10669,7919,6572,5788,5629,4895,3743,2765,1614,1357,618,413,143,124,82,42,38,34,51,4130,5553,6067,5199,3808,3072,2865,2735,2544,1926,1508,833,726,299,214,73,62,39,23,15,16,58,3996,5324,5824,5470,4111,3500,2923,2894,2351,1817,1257,781,631,319,199,70,62,43,19,23,18
250,85,9839,12737,15038,13006,10048,9747,8374,7727,6811,5393,4107,2747,2761,1602,1178,435,339,132,98,44,26,49,5026,6526,7490,6478,5135,5114,4429,3914,3803,2971,2289,1474,1402,859,640,235,173,72,51,23,15,36,4813,6211,7548,6528,4913,4633,3945,3813,3008,2422,1818,1273,1359,743,538,200,166,60,47,21,11
251,85,8629,10586,12885,11594,9583,8716,7243,7175,5935,4981,3537,2209,2311,1656,1050,543,262,90,90,30,24,60,4340,5377,6475,5793,4605,4104,3540,3485,3143,2742,2031,1211,1209,857,585,290,142,46,52,14,15,25,4289,5209,6410,5801,4978,4612,3703,3690,2792,2239,1506,998,1102,799,465,253,120,44,38,16,9
252,68,3265,4117,4489,3489,2901,2829,2799,2307,2005,1799,1442,994,1039,622,526,277,205,68,48,17,14,35,1649,2117,2278,1772,1526,1484,1527,1258,1158,960,885,558,559,324,270,149,103,38,26,13,10,33,1616,2000,2211,1717,1375,1345,1272,1049,847,839,557,436,480,298,256,128,102,30,22,4,4
253,164,17716,19224,17934,14862,13512,13382,11043,10049,7623,6303,4864,3599,2899,1823,1466,798,510,217,133,58,47,99,8922,9755,9187,7833,6630,6853,5643,5253,4240,3460,2741,2079,1616,919,770,419,291,114,66,29,29,65,8794,9469,8747,7029,6882,6529,5400,4796,3383,2843,2123,1520,1283,904,696,379,219,103,67,29,18
254,98,13613,15678,14304,10992,8739,8459,7071,6924,6195,5479,4223,3071,2509,1587,1229,757,581,215,132,69,50,65,6901,8063,7352,5572,4292,4155,3640,3607,3348,2961,2344,1721,1245,798,621,380,290,120,70,30,29,33,6712,7615,6952,5420,4447,4304,3431,3317,2847,2518,1879,1350,1264,789,608,377,291,95,62,39,21
255,55,6835,9086,11147,11592,8913,7685,5999,5781,4650,3875,2691,1704,1343,789,477,169,105,49,39,28,18,31,3481,4640,5702,5709,4341,3794,2935,2809,2441,2061,1475,915,670,389,247,87,56,24,19,10,7,24,3354,4446,5445,5883,4572,3891,3064,2972,2209,1814,1216,789,673,400,230,82,49,25,20,18,11
256,148,11284,14238,13916,11124,7240,6577,5949,5866,5111,3787,2796,1527,1288,520,364,107,96,34,57,21,26,81,5705,7208,7041,5672,3357,2916,2704,2496,2469,1992,1538,814,730,255,183,56,45,14,23,9,10,67,5579,7030,6875,5452,3883,3661,3245,3370,2642,1795,1258,713,558,265,181,51,51,20,34,12,16
257,17,740,863,949,859,871,831,591,591,511,395,252,175,155,95,36,15,13,4,2,5,34,11,404,446,468,423,511,480,333,330,310,240,149,107,93,42,20,6,4,1,1,3,32,6,336,417,481,436,360,351,258,261,201,155,103,68,62,53,16,9,9,3,1,2,2
258,34,5416,6472,7003,6173,5244,4832,3860,3608,3113,2673,1984,1216,974,599,423,179,136,57,51,18,15,18,2774,3276,3582,3160,2559,2421,1979,1818,1640,1478,1230,761,564,342,203,99,73,33,20,14,9,16,2642,3196,3421,3013,2685,2411,1881,1790,1473,1195,754,455,410,257,220,80,63,24,31,4,6
259,148,16204,18539,18187,15267,13737,12956,10485,9845,8226,6937,5000,3213,2690,1665,1197,565,409,208,143,55,50,92,8262,9397,9333,7992,6912,6640,5381,5090,4537,3870,2958,1912,1528,903,668,310,198,110,74,27,27,56,7942,9142,8854,7275,6825,6316,5104,4755,3689,3067,2042,1301,1162,762,529,255,211,98,69,28,23
260,43,2388,2697,2702,2036,1996,2094,1549,1333,1029,844,648,485,484,357,217,95,73,28,31,16,22,26,1181,1355,1507,1119,1084,1250,902,753,614,464,361,249,235,161,114,37,39,12,17,6,21,17,1207,1342,1195,917,912,844,647,580,415,380,287,236,249,196,103,58,34,16,14,10,1
261,450,27341,32201,33959,31835,24987,18450,14790,13854,13374,11582,8924,5695,4790,3110,2275,1154,749,341,225,137,37,243,14195,16988,18162,16572,13209,9582,7609,6895,6870,6217,5039,3168,2665,1671,1249,629,399,173,115,85,18,207,13146,15213,15797,15263,11778,8868,7181,6959,6504,5365,3885,2527,2125,1439,1026,525,350,168,110,52,19
262,163,13387,18242,22283,20982,18975,17374,16157,14063,12399,10234,8089,5785,4980,3642,2892,2112,1496,753,409,161,44,87,6819,9445,11749,11084,9925,8895,8208,7092,6416,5522,4354,3092,2573,1851,1470,1072,757,385,204,72,20,76,6568,8797,10534,9898,9050,8479,7949,6971,5983,4712,3735,2693,2407,1791,1422,1040,739,368,205,89,24
263,51,13431,16858,18764,16714,14006,11936,10245,8508,7566,5948,4878,3178,3059,2198,1617,853,468,237,137,69,36,34,6870,8640,9617,8382,6815,5923,4999,4227,3912,3078,2470,1643,1541,1153,841,521,263,143,81,41,23,17,6561,8218,9147,8332,7191,6013,5246,4281,3654,2870,2408,1535,1518,1045,776,332,205,94,56,28,13
264,71,13236,17200,21037,21484,18977,15017,12545,10620,9350,7995,6079,4048,3323,2099,1405,797,551,260,158,68,23,53,6788,8770,10657,11069,9411,7211,6239,5254,4683,4201,3215,2184,1834,1147,735,450,315,137,100,40,12,18,6448,8430,10380,10415,9566,7806,6306,5366,4667,3794,2864,1864,1489,952,670,347,236,123,58,28,11
265,200,34832,40299,43127,42075,43510,39549,32048,26913,21976,17664,12340,8021,6210,3986,2618,1464,947,513,309,155,55,116,17712,20709,21985,21432,21892,20236,16504,13876,11999,10010,7036,4703,3658,2239,1451,793,501,264,158,89,31,84,17120,19590,21142,20643,21618,19313,15544,13037,9977,7654,5304,3318,2552,1747,1167,671,446,249,151,66,24
266,93,19003,21483,21423,17525,15008,14072,12368,10330,8591,6553,5003,3221,2957,2080,1588,934,642,272,165,64,43,58,9937,11198,11151,8885,7390,6910,6204,5163,4474,3572,2720,1689,1423,1058,789,483,331,155,90,39,24,35,9066,10285,10272,8640,7618,7162,6164,5167,4117,2981,2283,1532,1534,1022,799,451,311,117,75,25,19
267,51,24541,27793,26653,22388,18111,15087,13836,11775,9992,7607,5720,3721,3447,2096,1586,907,632,277,224,113,39,35,12636,14539,14022,11684,9069,7443,6963,5771,5242,4144,3197,1974,1830,1152,901,520,392,158,146,84,31,16,11905,13254,12631,10704,9042,7644,6873,6004,4750,3463,2523,1747,1617,944,685,387,240,119,78,29,8
268,33,6426,6482,6522,5200,4966,4374,3748,2942,2529,1991,1532,951,897,561,537,359,239,100,51,34,10,23,3426,3400,3433,2648,2519,2237,1977,1540,1287,1108,854,525,497,279,278,193,157,59,31,25,6,10,3000,3082,3089,2552,2447,2137,1771,1402,1242,883,678,426,400,282,259,166,82,41,20,9,4
269,41,10134,10996,10170,8779,6890,5730,4819,4194,3448,2494,2047,1341,1158,669,525,275,156,57,47,21,13,25,5195,5727,5365,4422,3361,2785,2496,2046,1746,1302,1065,708,609,354,291,149,97,36,28,14,9,16,4939,5269,4805,4357,3529,2945,2323,2148,1702,1192,982,633,549,315,234,126,59,21,19,7,4
270,245,24640,29211,31840,31364,29633,27013,22561,19057,15153,11714,8264,5516,4016,2835,1880,1296,888,381,303,144,34,138,12358,14899,16200,16008,15417,14132,11680,9809,8422,6460,4575,3039,2136,1386,909,603,392,164,149,75,15,107,12282,14312,15640,15356,14216,12881,10881,9248,6731,5254,3689,2477,1880,1449,971,693,496,217,154,69,19
271,73,10291,12334,12893,11276,9300,8299,6807,5942,4883,3965,2983,1921,1682,967,670,414,254,110,91,50,14,37,5355,6332,6896,5808,4761,4244,3626,3022,2602,2143,1609,1016,917,511,346,222,124,53,53,27,10,36,4936,6002,5997,5468,4539,4055,3181,2920,2281,1822,1374,905,765,456,324,192,130,57,38,23,4
272,1185,42069,53625,59880,59851,54558,44456,33697,28836,26171,22812,17609,11923,9307,5365,3598,1900,1174,472,207,66,387,724,22159,28240,31499,31240,28047,22313,16962,14087,13191,11429,9289,6134,4998,2805,1949,1013,635,265,110,36,198,461,19910,25385,28381,28611,26511,22143,16735,14749,12980,11383,8320,5789,4309,2560,1649,887,539,207,97,30,189
273,164,13064,15339,16618,16380,15139,13733,10534,9047,7393,6316,4892,3426,3004,1911,1488,881,647,330,186,99,60,87,6809,7863,8635,8277,7721,6997,5451,4677,3873,3212,2620,1748,1548,992,745,451,316,168,94,57,30,77,6255,7476,7983,8103,7418,6736,5083,4370,3520,3104,2272,1678,1456,919,743,430,331,162,92,42,30
274,637,26025,27862,30003,29608,29144,25966,20939,17642,15717,13504,11253,7752,6424,4122,3239,1834,1354,586,309,110,113,341,13408,14253,15361,14599,14563,12999,10747,8927,8025,6824,5738,3960,3252,2018,1609,950,674,300,155,55,62,296,12617,13609,14642,15009,14581,12967,10192,8715,7692,6680,5515,3792,3172,2104,1630,884,680,286,154,55,51
275,457,21233,24171,25466,20847,21058,22445,18703,17517,14413,12274,10366,8710,6873,4737,3456,2148,1449,608,268,144,56,244,11024,12350,13058,10381,10253,10900,9269,8598,7270,6099,5051,4358,3471,2417,1680,1087,732,318,128,70,24,213,10209,11821,12408,10466,10805,11545,9434,8919,7143,6175,5315,4352,3402,2320,1776,1061,717,290,140,74,32
276,937,41145,47033,47934,39220,38265,38378,32009,29700,24475,21012,17156,14050,11147,7350,5273,3331,2206,907,316,206,118,504,21315,24005,24405,19397,18605,18428,15755,14728,12310,10574,8494,7056,5542,3694,2539,1674,1066,464,142,95,53,433,19830,23028,23529,19823,19660,19950,16254,14972,12165,10438,8662,6994,5605,3656,2734,1657,1140,443,174,111,65
277,1512,43330,45196,49402,43346,47328,50338,43668,40449,34300,29729,25119,19295,15408,10261,7612,5253,3637,1658,679,327,145,730,22230,23086,25195,21712,22876,24113,20928,19495,16839,14689,12147,9548,7586,4958,3553,2469,1624,760,298,139,79,782,21100,22110,24207,21634,24452,26225,22740,20954,17461,15040,12972,9747,7822,5303,4059,2784,2013,898,381,188,66
278,1139,41673,44496,46783,41628,42651,44299,36226,33709,28795,24709,20230,14993,12298,8133,6018,3886,2640,1043,472,227,65,614,21538,22657,23501,20577,20493,21326,17592,16424,14285,12384,10081,7590,6220,3942,2900,1897,1253,492,211,89,28,525,20135,21839,23282,21051,22158,22973,18634,17285,14510,12325,10149,7403,6078,4191,3118,1989,1387,551,261,138,37
279,1472,16630,19567,22670,20370,18265,16213,13548,11262,10101,8735,7551,5218,4233,2775,2189,1434,1008,439,219,58,41,844,8687,10130,11826,10424,9302,8248,6890,5700,5085,4512,3968,2743,2227,1357,1121,718,532,248,104,24,28,628,7943,9437,10844,9946,8963,7965,6658,5562,5016,4223,3583,2475,2006,1418,1068,716,476,191,115,34,13
280,274,11513,13954,15007,15758,15374,14649,11630,10291,9464,7939,6101,4132,3203,1994,1380,761,418,165,97,47,31,144,5990,7182,7666,7888,7727,7564,6084,5383,5018,4194,3210,2272,1723,1035,680,404,235,90,48,28,14,130,5523,6772,7341,7870,7647,7085,5546,4908,4446,3745,2891,1860,1480,959,700,357,183,75,49,19,17
281,50,11336,10285,9713,8328,8241,8011,6528,5485,4281,3788,3227,2320,1780,1117,808,498,320,152,63,29,4,25,5713,5244,5140,4325,4065,4077,3348,2974,2326,2026,1773,1244,985,607,411,269,166,70,25,14,1,25,5623,5041,4573,4003,4176,3934,3180,2511,1955,1762,1454,1076,795,510,397,229,154,82,38,15,3
282,65,9648,9346,9029,8104,8232,7788,6748,5534,4298,3996,3441,2458,1892,1178,941,593,399,163,76,18,8,36,4853,4795,4559,4078,4111,4012,3454,2864,2263,2110,1762,1289,963,616,502,323,195,86,37,9,1,29,4795,4551,4470,4026,4121,3776,3294,2670,2035,1886,1679,1169,929,562,439,270,204,77,39,9,7
283,231,37825,36719,38075,41116,42733,39424,34857,28683,23151,21403,17223,12118,9243,6208,4778,3172,1950,903,328,132,37,155,19119,18490,19167,20608,21187,19518,17061,14225,11628,10478,8522,6128,4520,3015,2363,1516,953,387,147,61,22,76,18706,18229,18908,20508,21546,19906,17796,14458,11523,10925,8701,5990,4723,3193,2415,1656,997,516,181,71,15
284,88,14896,14456,13755,12405,11855,11411,9729,7702,6337,5922,5067,3583,2986,2106,1503,988,575,259,81,24,17,51,7510,7385,6918,6331,5935,5677,4807,3862,3226,3022,2579,1796,1488,1042,794,505,275,131,34,11,9,37,7386,7071,6837,6074,5920,5734,4922,3840,3111,2900,2488,1787,1498,1064,709,483,300,128,47,13,8
285,71,6619,6780,7072,6634,6529,5934,5199,4216,3260,3219,2712,1979,1612,1196,801,577,347,131,32,13,4,37,3419,3414,3486,3377,3357,3023,2581,2074,1680,1648,1357,990,803,604,413,304,187,78,13,5,1,34,3200,3366,3586,3257,3172,2911,2618,2142,1580,1571,1355,989,809,592,388,273,160,53,19,8,3
286,64,17944,18115,18105,15738,15847,14501,12726,10520,8576,7868,6617,4652,3708,2387,1741,1128,716,287,122,51,15,33,9159,9223,9274,8028,7946,7337,6646,5499,4567,4144,3437,2475,1880,1230,901,555,353,126,54,20,4,31,8785,8892,8831,7710,7901,7164,6080,5021,4009,3724,3180,2177,1828,1157,840,573,363,161,68,31,11
287,37,15983,15557,14358,11840,12457,10528,8582,6782,5471,4468,3930,2521,2110,1272,941,496,288,129,85,39,20,23,8139,8002,7511,6059,6051,5357,4470,3578,2848,2316,2068,1407,1126,663,485,251,133,53,40,13,6,14,7844,7555,6847,5781,6406,5171,4112,3204,2623,2152,1862,1114,984,609,456,245,155,76,45,26,14
288,27,6982,6530,6874,6178,5814,4749,4005,3462,2806,2511,2039,1546,1149,706,507,332,193,93,42,16,13,19,3629,3335,3471,3101,2860,2389,1974,1741,1432,1284,1058,810,592,337,239,161,90,37,24,6,5,8,3353,3195,3403,3077,2954,2360,2031,1721,1374,1227,981,736,557,369,268,171,103,56,18,10,8
289,959,133764,142691,155450,167086,176431,165002,140470,136860,119308,103081,82128,59265,48093,34226,25947,15196,9972,4509,2900,1489,912,518,68518,72890,79444,84694,87398,83840,73022,69503,61525,53235,43784,31507,24633,16917,12403,7127,4420,1928,1135,622,365,441,65246,69801,76006,82392,89033,81162,67448,67357,57783,49846,38344,27758,23460,17309,13544,8069,5552,2581,1765,867,547
