district_id,adi,afghani,anal,angami,ao,arabic,assamese,balti,bengali,bhili,bhotia,bhumij,bishnupuriya,bodo,chakhesang,chakru,chang,coorgi,deori,dimasa,dogri,english,gadaba,gangte,garo,gondi,gujarati,halabi,halam,hindi,hmar,ho,jatapu,juang,kabui,kannada,karbi,kashmiri,khandeshi,kharia,khasi,khezha,khiemnungan,khond,kinnauri,kisan,koch,koda,kolami,kom,konda,konkani,konyak,korku,korwa,koya,kui,kuki,kurukh,ladakhi,lahauli,lahnda,lakher,lalung,lepcha,liangmei,limbu,lotha,lushai,maithili,malayalam,malto,manipuri,mao,maram,marathi,maring,miri,mishmi,mogh,monpa,munda,mundari,nepali,nicobarese,nissi,nocte,odia,others,paite,parji,pawi,phom,pochury,punjabi,rabha,rai,rengma,sangtam,sanskrit,santali,savara,sema,sherpa,shina,sindhi,tamang,tamil,tangkhul,tangsa,telugu,thado,tibetan,tripuri,tulu,urdu,vaiphei,wancho,yimchungre,zeliang,zemi,zou
322,22,1,1,11,100,45,725679,0,257846,115,11,0,2683,20823,0,0,0,3,445,400,148,285,0,8,5567,0,652,0,3,153663,93,6,0,0,15,330,19418,35,0,19,654,1,0,0,0,0,14,0,0,1,0,40,0,0,0,0,0,196,310,0,3,1,7,1706,2,5,0,12,348,2515,1143,0,9201,37,0,1160,0,1260,1,10,3,51,21,30029,0,48,3,2166,1592,63,0,0,0,0,4265,1102,4,5,1,10,290,1,8,0,0,132,88,623,54,11,5569,59,13,117,0,487,18,2,4,5,28,12
323,4,0,0,0,1,0,662678,0,84913,126,0,0,0,19491,0,0,0,0,4,17,65,25,0,0,5,0,15,0,0,3934,0,1,0,0,1,5,7,27,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,5,6,0,14,0,0,20,0,21,0,0,0,0,0,97,0,0,0,24,2,0,0,0,0,0,26,1,0,0,0,2,1,0,0,0,0,0,0,18,0,0,22,0,0,5,0,53,0,0,0,0,0,0
324,20,0,0,0,6,0,358847,1,193364,17,2,0,12,302613,0,0,0,0,4,457,67,23,0,0,268,153,20,0,24,19721,0,19,0,0,1,23,9,21,0,79,64,0,0,0,1,0,587,0,0,0,0,6,0,0,0,0,9,4,10742,6,0,0,0,0,0,0,29,0,15,39,28,0,87,0,0,126,0,19,0,3,0,1910,447,33762,0,2,0,2349,2736,0,0,0,0,0,94,2275,0,0,0,0,18646,66,0,0,0,22,31,46,0,3,37,8,0,77,1,21,5,0,0,0,0,1
325,0,0,0,0,4,0,457696,0,450233,26,1,0,2,4229,0,0,0,0,0,0,26,5,0,0,39,6,12,0,5,11847,3,0,0,0,0,7,3,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,44,1,0,0,0,0,1,0,0,1,233,35,13,0,15,0,0,59,0,2,0,0,0,219,1,1473,0,1,0,907,523,0,0,0,0,0,363,13,0,0,0,0,338,21,0,0,0,0,0,18,1,2,30,2,0,0,0,29,0,0,0,0,0,2
326,14,0,0,0,17,39,188097,0,166994,15,0,650,13,223714,0,0,0,0,10,706,68,8,0,4,6503,3199,203,0,11,95468,4,160,0,0,0,32,23,2,1,308,182,0,0,149,0,66,296,1,0,1,78,6,0,0,9,54,21,3,17308,3,0,1,0,8,1,9,120,0,36,198,53,9,190,0,0,322,0,48,2,8,2,8677,4381,46603,0,6,1,21980,10774,2,1105,0,1,0,253,6830,13,0,1,0,23238,1692,0,16,0,18,36,72,2,2,436,6,14,2,1,57,0,0,0,0,0,2
327,12,8,6,3,14,31,1044,0,539578,20,3568,7,1,3607,0,8,9,0,0,1,326,469,1,4,27,90,475,0,7,319100,7,103,0,0,5,335,3,45,4,288,45,0,0,0,14,17,1,4,0,6,0,49,0,0,25,0,0,58,40408,10,0,0,0,0,8414,0,640,17,159,5492,1128,395,331,7,2,2747,0,3,1,1,1,4438,423,856670,0,5,1,2708,8933,9,9,0,0,0,2275,7,267,1,0,1,18426,106,7,945,0,77,707,927,28,0,1073,27,7854,29,5,11654,11,4,9,0,0,6
328,13,38,6,7,36,704,1465,5,2567531,31,485,839,8,38634,1,0,1,2,0,2,231,183,0,0,1071,45,1000,0,0,784969,14,191,0,0,9,438,1,42,3,3939,51,0,1,0,0,0,228,200,0,2,0,17,8,0,91,1,3,90,79768,5,0,0,13,0,153,39,278,35,226,3715,922,123,268,4,0,2004,4,2,5,6,9,19031,5738,261443,0,6,1,8444,17636,8,142,0,3,0,2818,13192,52,4,1,10,35499,401,4,345,11,48,3051,983,17,0,1615,17,547,28,5,11491,23,5,2,3,0,7
329,0,8,0,0,0,13,386,0,2765794,81,1,0,0,220,0,0,0,0,0,3,40,45,0,0,492,0,236,0,18,43041,0,16,0,0,0,57,0,7,0,20,3,0,0,0,0,0,55,2,0,0,0,0,0,0,0,0,0,0,1587,0,0,0,0,0,3,0,0,0,0,173,159,0,41,0,0,134,0,2,2,0,0,1002,27,1544,1,0,0,125,756,2,0,0,0,0,221,1183,2,0,0,1,1107,9,0,1,0,5,0,122,0,0,253,0,1,3,0,82,0,0,0,0,0,0
330,3,0,0,1,0,32,268,0,2046666,59,11,194,0,16,0,0,0,0,0,0,155,26,0,0,5,6,467,0,2,524919,0,91,0,0,0,111,0,50,1,259,2,0,0,6,0,0,0,1125,0,0,0,0,0,0,9,0,0,1,4970,1,0,0,0,0,3,0,1,1,0,2858,133,24,11,0,0,329,0,0,0,0,0,524,137,1851,0,0,0,286,7436,1,0,0,0,0,4599,0,50,0,1,0,113445,8429,1,16,0,1710,4,254,0,0,395,0,7,7,3,285162,0,0,0,0,0,0
331,0,1,0,0,0,9,124,0,1414876,18,0,920,0,6,0,0,0,0,0,0,31,14,0,0,0,7,1221,0,0,55256,0,266,0,0,0,32,0,8,0,4,0,0,0,396,0,0,0,1331,0,0,0,4,0,0,0,0,0,0,21954,0,0,0,0,0,0,0,0,0,0,438,51,77,2,0,0,302,0,0,0,0,0,7322,1887,275,0,3,0,122,4929,0,0,0,0,0,123,0,0,0,0,0,162316,1453,0,0,0,0,0,97,0,0,162,0,0,0,69,170,0,0,0,0,0,0
332,486,0,0,0,0,11,196,0,3631262,6,0,782,0,9,0,0,0,0,0,0,48,39,0,0,1,4,168,0,0,152896,0,223,0,0,0,173,0,76,0,0,11,0,0,0,0,10248,0,3752,0,0,0,3,0,0,0,0,0,0,5636,0,0,0,0,0,0,0,0,4,2,951,236,229,16,0,0,555,0,0,0,0,0,1632,62,344,0,0,0,943,3465,0,0,0,0,0,403,0,3,0,0,0,166773,6367,0,0,0,0,0,173,0,0,271,0,1,4,19,361,0,0,0,0,0,1
333,0,0,0,0,0,5,204,0,6996622,55,1,0,1,4,0,0,0,0,0,0,34,36,0,0,2,400,218,0,0,41082,0,1,0,0,0,73,0,10,0,0,0,0,0,0,0,0,0,531,0,0,0,2,0,0,2,0,0,0,1335,0,0,0,0,0,0,0,0,0,2,119,144,1670,9,0,0,285,0,0,0,0,0,116,52,186,0,0,0,202,965,1,0,0,0,0,336,0,0,0,0,0,50310,6579,0,0,0,0,0,101,0,0,178,0,0,0,1,1932,1,0,0,0,0,0
334,0,0,0,0,0,178,12,0,3235405,30,0,0,0,0,0,4,0,0,0,0,0,49,0,0,4,25,243,0,0,44667,0,24,0,0,0,0,0,3,0,4,10,0,0,0,0,4,0,5657,0,0,0,2,0,0,83,0,0,0,3301,0,0,0,0,0,0,0,0,0,0,145,33,18,8,0,0,74,0,0,0,31,0,15,1,214,0,0,0,233,450,0,0,0,0,0,122,1,0,0,0,0,210344,108,0,0,0,17,0,56,0,0,16,0,1,0,9,803,0,0,0,0,0,0
335,2,10,0,0,0,442,241,0,6167545,78,12,10,0,12,0,0,0,0,0,0,59,757,0,0,5,1,2555,0,0,884736,0,589,4,0,0,139,0,8,0,69,6,0,0,0,0,2,0,11627,0,9,0,38,0,0,1669,0,0,1,5715,3,0,0,0,0,0,0,0,0,7,1647,625,404,48,11,0,774,0,0,1,3,0,1326,129,4934,0,4,0,13060,4910,0,0,0,0,0,16040,0,4,0,0,0,372499,1,0,0,0,832,0,1038,1,0,2526,1,2,7,0,220385,0,0,0,0,0,0
336,0,0,0,0,0,4,234,0,5065306,7,1,5,0,27,0,0,0,0,0,0,97,337,0,0,14,1,204,0,0,74746,0,42,0,0,0,85,0,39,0,109,5,0,0,0,0,0,2,165,0,0,0,11,0,0,0,0,0,0,2153,0,0,0,0,0,0,1,0,0,10,154,260,2029,756,3,0,316,0,0,5,0,0,255,53,792,0,1,0,2003,1126,0,0,0,0,0,319,0,0,0,0,0,15144,0,0,0,0,51,0,162,0,0,278,0,0,8,2,278,0,0,0,0,0,0
337,6,20,0,4,27,234,809,0,8900186,10,86,15,12,61,0,0,0,0,1,0,66,984,0,0,4,1,2406,0,0,801989,1,34,0,0,1,203,0,76,0,30,12,0,0,0,0,2,0,3,0,0,9,63,0,0,0,0,0,13,1850,0,0,0,0,0,2,0,1,7,41,2061,1122,7,181,6,0,1454,8,0,10,13,0,134,203,5517,0,2,0,25953,3177,29,0,0,0,0,8210,1,0,0,0,36,7818,2,0,0,0,668,5,1450,0,0,14292,5,10,13,1,228118,4,0,1,0,0,1
338,0,1,0,0,0,378,88,0,4828465,25,14,48,0,16,0,0,0,0,0,0,7,302,0,0,0,0,1704,0,5,429040,0,18,0,0,1,9,0,20,0,98,9,0,0,0,0,1,0,1506,0,0,3,2,0,0,1,0,0,2,1220,0,0,0,1,0,4,0,0,0,1,1315,307,0,2,0,0,560,0,0,0,0,0,186,11,1456,0,0,0,14798,2473,0,0,0,0,0,1555,1,0,0,0,14,130668,0,0,0,0,445,0,736,1,0,6693,0,5,0,0,94930,0,0,0,0,0,0
339,0,0,0,0,0,13,19,0,3260966,100,0,142,0,0,0,0,0,0,0,0,0,39,0,0,2,0,664,0,0,43686,0,43,0,0,0,5,0,0,0,464,0,0,0,0,0,1,0,1335,0,0,0,0,0,0,0,0,0,0,147,0,0,0,0,0,0,0,0,0,0,20,12,8,7,0,0,31,0,0,0,0,0,388,358,127,0,0,0,669,464,0,0,0,0,0,68,0,0,0,0,0,286427,51,0,0,0,0,0,23,0,0,139,0,0,4,0,252,0,0,0,0,0,0
340,1,0,2,72,102,4,128,0,2360489,53,0,632,0,6,13,1,14,0,0,1,0,466,0,0,9,0,148,0,0,209997,0,48,0,0,0,35,0,0,0,941,0,1,5,0,0,0,0,230,0,1,0,1,39,0,103,0,0,3,103,0,0,0,0,0,1,1,0,49,1,29,6,0,13,0,0,98,0,0,0,1,0,334,2519,344,0,0,0,1832,941,0,0,0,12,5,356,0,0,10,4,15,327270,1180,41,0,0,0,0,106,0,0,2253,0,2,0,0,19021,0,0,16,7,0,0
341,0,13,0,0,0,254,120,0,4121944,14,11,54,0,5,0,0,0,0,0,0,0,809,0,0,13,22,2666,0,0,546837,0,33,0,0,0,28,0,0,0,21,0,0,0,0,0,0,0,53,0,0,0,3,0,0,0,0,0,0,935,0,0,0,0,0,0,0,0,0,8,2474,239,23,21,0,0,552,0,0,1,0,0,327,71,1980,0,0,0,14442,707,0,0,0,0,0,3740,1,0,0,0,5,5006,0,0,0,0,87,5,699,0,0,7059,0,16,6,1,138724,0,0,0,0,0,0
342,0,13,0,2,13,46,872,0,2763291,22,46,0,4,43,0,1,0,0,0,0,450,8932,4,1,35,3,25667,0,4,1027137,1,26,0,0,2,291,0,101,0,21,74,1,0,0,2,2,0,0,0,1,2,273,0,0,5,0,0,5,449,6,0,1,0,0,41,0,1,6,48,7226,4434,27,181,1,0,1905,0,0,15,5,0,70,61,8089,1,0,6,26158,1533,0,0,0,0,0,15913,0,0,0,0,57,1199,0,0,1,0,3724,10,6508,4,0,5330,0,31,8,17,586234,0,1,0,0,0,0
343,0,6,0,0,0,109,92,0,7983753,12,15,0,0,3,0,0,0,0,0,0,3,549,0,0,22,0,235,0,0,149657,0,10,0,0,0,19,0,18,0,13,3,0,0,0,0,0,141,1,0,0,0,15,0,0,0,0,0,0,181,0,0,0,0,0,0,0,0,0,18,621,758,2,20,0,0,132,0,0,0,0,0,209,12,1954,0,2,0,4757,214,0,0,0,0,0,938,0,0,0,0,0,2702,0,0,0,1,100,9,358,6,0,660,0,2,0,0,13629,0,0,0,0,0,0
344,4,0,0,0,0,1650,966,0,5040950,46,10,3257,0,70,0,0,0,0,0,0,9,824,0,0,23,0,933,0,0,170205,0,4142,0,0,0,140,0,19,0,596,1,0,0,0,0,0,0,13219,0,0,0,23,0,0,7,0,0,0,161,0,0,7,2,0,0,0,0,0,0,253,319,21,94,0,0,2356,0,0,0,0,0,6319,17844,7377,0,0,0,38362,5072,0,0,0,0,0,2880,1,1,0,0,1047,512620,229,0,0,0,61,29,1983,0,0,44598,0,18,3,4,34702,0,0,0,0,0,0
345,0,0,0,0,0,362,74,0,5008223,22,32,72,0,0,0,0,0,0,0,0,1,85,0,0,0,0,161,0,0,52099,0,155,0,0,0,19,0,102,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,14,0,0,0,36,0,0,0,0,0,16,0,0,5,0,50,64,0,1,0,0,207,0,0,0,0,0,58,6,278,0,0,0,7045,687,0,0,0,0,0,164,0,0,0,0,14,9500,0,0,3,0,3,1,154,0,0,561,0,3,0,0,15591,0,0,0,0,0,0
346,608,0,0,0,0,14,7,0,286,0,0,0,0,0,0,0,0,0,0,0,5,25,0,0,0,307,57,0,0,1236667,0,15,0,0,0,17,0,88,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,624,0,0,0,11443,0,0,1,0,0,0,0,0,0,0,971,4,1,2,0,0,29,0,0,0,0,0,152,1179,8,0,0,0,55,63,1,0,0,0,0,70,0,0,0,0,20,17,0,0,0,0,0,0,15,0,0,35,0,0,0,1,69969,0,0,0,0,0,0
347,2,0,0,3,0,23,66,0,408,0,0,0,0,1,0,0,0,0,0,0,10,10,0,0,0,2,74,0,0,960600,0,68,0,0,0,15,0,11,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,17970,0,0,0,0,0,0,0,0,0,0,221,11,0,14,0,0,53,0,0,0,0,0,63,4958,37,0,0,0,106,353,0,0,0,0,0,440,0,0,0,0,6,220,0,0,0,0,0,0,7,0,0,40,0,0,4,0,57082,0,0,0,0,0,0
348,2,0,0,0,0,0,4,0,1397,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,126,0,0,674521,0,45,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213,0,0,0,0,0,0,0,0,0,0,385,68,3,0,0,0,30,0,0,0,0,0,2,461,104,0,0,0,57,434,0,0,0,0,0,914,0,0,0,0,2,3725,0,0,0,0,0,0,16,0,0,72,0,0,0,0,33584,0,0,0,0,0,0
349,0,0,0,0,0,16,12,0,5399,13,0,0,1,0,0,0,0,0,0,0,2,35,0,0,0,0,88,0,0,2032842,0,54,0,0,0,17,0,2,0,33,0,0,0,0,0,0,0,0,0,0,0,1,0,0,288,0,0,1,282,0,0,0,0,0,0,0,0,0,1,668,48,0,21,0,0,31,1,0,0,0,0,1239,131,158,0,0,0,115,327,0,0,0,0,0,908,0,0,0,0,91,219946,0,0,0,0,0,0,17,0,0,32,1,0,2,0,182651,0,0,0,0,0,0
350,0,0,0,0,0,10,16,0,32616,0,0,0,0,0,0,0,0,0,0,0,1,41,0,0,0,0,347,0,0,1201330,0,192,0,0,0,2,0,4,0,13,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,156,0,0,0,0,0,0,0,0,0,0,3187,73,504,5,0,0,633,0,0,0,0,0,5627,85,52,0,0,0,131,14,0,0,0,0,0,50,0,0,0,0,14,146725,0,0,0,0,7,0,28,0,0,28,0,1,0,0,100177,0,0,0,0,0,0
351,0,0,1,0,0,537,7,0,37240,5,0,36,0,0,0,0,0,0,0,0,0,11,0,0,0,37,4338,0,0,850292,0,484,0,0,1,5,0,41,0,29,0,0,0,0,0,0,0,4,0,0,91,7,0,0,0,0,0,0,8490,0,0,0,0,0,0,0,0,0,0,572,77,28711,0,0,0,146,0,0,0,0,0,336,19,6,0,0,0,71,978,0,0,0,0,0,2,0,0,0,0,32,270555,0,0,0,0,0,0,8,0,0,18,0,0,1,68,110294,0,0,1,0,0,0
352,4,0,0,0,0,553,0,0,332091,1,0,154,0,4,0,0,0,0,0,0,0,71,0,15,0,0,108,0,0,437073,0,347,0,0,0,8,0,6,0,465,0,0,0,0,0,0,0,0,0,0,0,2,0,0,31,0,0,0,7922,0,0,0,0,0,0,0,0,0,0,1088,29,42397,9,0,0,49,0,0,0,0,0,416,1722,16,0,0,0,43,1312,0,0,0,0,0,105,0,26,0,0,3,251545,0,0,0,0,0,0,83,0,0,23,0,0,0,0,72846,0,0,0,0,0,0
353,0,0,0,0,0,22,11,0,354964,1,0,295,0,0,0,0,0,0,0,0,2,5,0,0,0,39,103,0,0,151499,0,399,0,0,0,42,0,0,0,18,0,0,0,0,0,0,0,2363,0,0,0,0,0,0,15,0,0,0,44,0,0,0,0,0,0,0,0,0,1,225,27,44154,4,0,0,786,0,0,0,0,0,25,22,13,0,0,0,383,137,2,0,0,0,0,265,0,23,0,0,7,327773,0,0,0,0,606,0,44,0,0,163,0,0,0,0,15940,0,0,0,0,0,0
354,4,5,0,0,0,121,143,0,481817,110,0,121,2,4,0,0,0,1,0,0,63,384,0,0,0,35,6127,0,0,1683759,0,1620,0,0,0,78,0,22,0,101,0,0,0,0,0,0,0,3,0,0,0,21,0,0,378,0,0,0,1475,0,0,2,0,0,0,0,0,0,7,21838,359,15,43,0,0,266,0,5,0,4,0,929,2745,1966,0,0,0,4457,776,0,0,0,0,0,11715,0,0,0,0,389,233544,0,0,0,0,306,0,442,0,0,958,0,0,0,1,227324,0,0,0,0,0,2
355,13,0,1,0,1,116,133,0,219982,5,0,37,0,15,0,1,3,1,0,1,16,119,0,1,0,38,1023,2,2,1463378,0,4546,0,0,0,91,0,12,4,345,0,0,0,0,0,0,0,2,0,1,0,7,0,0,104,0,0,1,4739,0,0,0,0,0,0,0,0,1,0,23497,831,17,87,0,0,282,0,0,0,0,0,134,6235,1060,0,0,0,7501,1734,1,0,0,0,0,4484,0,0,0,0,37,234858,0,0,0,0,44,0,1243,0,0,1191,1,0,3,1,84348,0,0,0,0,0,0
356,0,0,5,0,0,42,12,0,680,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,29,0,0,212437,0,51,0,0,0,0,1,1,0,45,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,179899,0,0,0,0,0,0,0,0,0,0,217,13,0,0,0,0,9,0,0,0,0,0,320,2918,57,0,0,0,257,563,0,0,0,0,0,29,0,0,0,1,46,57,0,0,0,0,0,0,8,0,0,13,0,0,0,0,64069,0,0,0,0,0,0
357,8,3,0,0,0,82,167,0,789618,51,0,6346,0,4,0,0,1,0,0,0,11,876,0,0,0,86,5259,0,0,589259,0,63339,0,0,0,262,0,28,56,3931,1,0,0,0,0,0,0,17,0,0,0,127,0,0,67,0,5,1,6285,0,0,12,0,0,0,0,0,0,3,29388,2468,288,28,0,0,2298,0,0,0,0,0,1561,62681,3373,0,0,0,120942,1361,0,0,0,0,0,42582,0,0,0,0,30,365181,91,0,0,0,404,0,6018,0,0,22298,0,3,1,1,167017,0,0,0,0,0,0
358,0,0,0,0,0,17,28,0,707,71,0,1,0,3,0,0,0,0,0,0,4,20,0,0,0,0,40,0,0,1784329,0,29,0,0,0,54,0,8,0,406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,1,15977,0,0,0,0,0,0,0,0,0,0,163,33,1,6,0,0,52,0,0,0,0,0,11,3790,20,0,0,0,74,81,0,0,0,0,0,528,0,0,0,0,7,129,1,0,0,0,3,0,39,0,0,26,0,0,0,0,133201,0,0,0,0,0,0
359,1,0,0,0,0,2,45,0,263,0,0,15,0,2,0,0,0,0,0,0,0,80,0,0,0,0,31,0,0,546513,0,37,0,0,0,10,0,2,0,56,0,0,0,0,0,18,0,0,0,0,0,0,0,0,168,0,0,0,133104,0,0,0,0,0,0,0,0,0,0,105,30,404,1,0,0,21,0,0,0,0,0,3060,4917,35,0,0,0,131,614,0,0,0,0,0,89,0,0,0,0,10,150,0,0,0,0,0,0,8,0,0,21,0,0,2,0,37033,0,0,0,0,0,0
360,2,0,0,0,0,21,53,0,3784,83,0,7,0,5,0,0,0,1,0,0,41,45,0,0,0,5,179,0,0,1504720,0,77,0,0,0,87,0,12,0,125,0,0,0,0,0,0,0,1,0,0,0,19,0,0,22,0,0,0,5951,0,0,0,0,0,0,0,0,0,2,12097,207,23,21,0,0,354,0,0,0,0,0,85,8941,303,0,0,0,690,754,0,0,0,0,0,960,0,0,0,0,29,60346,0,0,0,0,0,0,187,0,0,160,0,0,1,0,134095,0,0,0,0,0,0
361,0,0,0,0,0,208,15,0,15087,4,0,0,0,0,0,0,0,0,0,0,2,16,0,0,0,0,480,0,0,787971,0,377,0,0,0,20,0,5,2,206,0,0,0,0,0,0,0,1,0,0,0,1,0,0,64,0,0,0,4041,0,0,0,0,0,0,0,0,0,0,6420,196,2,1,0,0,145,0,0,0,0,0,16,4545,613,0,0,0,2065,295,0,0,0,0,0,5538,0,0,0,0,25,43011,1,0,0,0,22,0,248,0,0,224,0,0,2,0,77574,0,0,0,0,0,0
362,0,0,0,0,0,72,4,0,126792,34,0,155,0,0,0,0,0,0,0,0,0,15,0,0,0,4,404,0,0,605117,0,428,0,0,0,45,0,0,0,19,0,0,0,0,0,0,0,112,0,0,85,9,0,0,0,0,0,2,211,0,0,0,0,0,0,0,0,0,18,1302,51,31688,0,22,0,1486,0,0,0,0,0,3033,68,17,0,0,0,151,551,0,0,0,0,0,57,0,0,0,0,17,524761,0,0,0,0,33,0,59,0,0,6,0,0,0,7,24607,0,0,0,0,0,0
363,0,0,0,0,0,20,0,0,238742,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,137,0,0,284385,0,153,0,0,0,1,0,0,0,9,0,0,0,0,0,0,1,788,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,811,14,2392,0,62,0,419,0,0,1,0,0,3502,11,48,0,0,0,42,351,0,0,0,0,0,272,0,0,0,0,0,230174,0,0,0,0,0,0,27,0,0,30,0,0,0,4,28559,0,0,0,0,0,0
364,85,0,0,0,1,162,236,0,73136,26,0,844,1,11,0,0,0,6,0,0,88,439,0,0,2,20,1943,0,0,2040453,0,2241,0,0,5,373,0,33,0,2464,2,0,0,0,1,1,1,0,0,0,0,44,0,0,9,0,0,0,219018,1,3,56,0,0,1,0,1,3,10,20372,1532,59,92,0,0,933,0,0,1,0,5,269,136960,7904,4,8,0,4892,396,0,0,0,0,0,7112,3,0,0,1,56,139450,0,2,0,0,223,0,1079,2,1,2123,1,0,1,0,249051,1,0,0,0,0,0
365,0,0,0,0,0,8,10,0,1411,0,0,6,0,1,0,0,0,0,0,0,2,3,0,0,0,0,13,0,0,191380,0,97,0,0,0,12,0,10,0,193,0,0,0,0,0,2,0,0,0,0,0,2,0,0,400,0,0,0,2704,0,0,10,0,0,0,0,0,0,1,245,28,13,7,0,0,23,0,0,0,0,0,44,328305,19,0,0,0,1322,21,0,0,0,0,0,15,0,0,0,0,1,802,0,0,0,0,20,0,11,0,0,15,0,0,0,0,4729,0,0,0,0,0,0
366,1,0,0,0,0,6,24,0,787,1,0,3,0,1,0,0,0,0,0,9,0,11,0,0,0,0,18,0,0,595294,0,87,0,0,0,3,0,0,0,38260,0,0,0,0,0,8,0,1,0,0,0,3,0,0,81,0,0,0,303598,0,0,0,0,0,0,0,0,0,0,451,40,14,2,0,0,40,0,0,0,0,0,1494,48129,45,0,0,0,2238,10601,0,0,0,0,0,143,0,0,0,0,0,95,0,0,0,0,0,0,17,0,0,4,0,0,2,0,23702,0,0,0,0,0,0
367,0,0,0,0,0,16,6,0,523,0,0,22,0,0,0,0,0,0,0,0,1,5,0,0,0,238,8,0,0,349989,0,45,0,0,0,1,0,0,0,92600,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,8613,0,0,0,0,0,0,0,0,0,1,304,19,1,1,0,0,15,0,0,0,0,0,975,134916,10,0,0,0,2808,86,0,0,0,0,0,11,0,0,0,0,6,170,0,0,0,0,0,0,9,0,0,29,0,0,0,0,8147,0,0,0,0,0,0
368,1,0,0,0,0,24,246,0,27001,6,0,1227,0,41,0,0,0,0,1,1,9,127,0,0,0,810,850,2,0,129603,0,816782,0,0,0,78,0,11,0,536,1,0,0,0,0,28,0,25,0,0,0,13,0,0,0,0,2,0,17326,0,0,0,0,0,0,0,0,0,1,2484,168,7,15,0,0,174,0,0,0,0,0,57,137637,577,0,0,0,281574,1924,0,0,0,0,0,1044,0,0,0,0,5,50322,1,0,0,0,33,0,230,0,0,1813,0,1,4,0,29516,0,0,0,0,0,0
369,1,0,0,0,0,3,79,0,468692,5,0,2006,0,0,0,0,0,0,0,1,22,44,0,0,0,0,327,0,0,122615,0,102789,0,0,0,45,0,0,0,264,0,0,0,0,0,0,0,0,0,0,0,4,0,0,74,0,0,0,2625,0,0,2,0,0,0,0,0,0,2,11156,223,871,5,0,0,207,0,0,0,2,0,557,50733,515,0,0,0,100972,732,0,0,0,0,0,1379,0,0,0,0,20,166341,0,0,0,0,0,0,218,0,0,1382,0,0,6,0,30137,0,0,0,0,0,0
370,0,0,0,1,0,0,10,0,1231,25,0,0,0,0,0,0,28,8,0,0,0,48,0,0,2154,43,678,5,0,68012,0,0,0,0,1,14,0,6,0,1090,0,0,0,3,0,464,0,0,0,0,0,0,0,0,0,0,43,0,448,0,0,0,0,0,0,0,0,0,0,62,125,0,5,0,0,231,0,0,0,6,0,2299,612,158,0,0,0,1386478,808,0,0,0,0,1,593,0,0,0,0,1,41,97,0,0,0,135,0,326,0,0,13188,0,0,0,7,1770,0,0,0,0,0,0
371,0,0,0,0,0,0,28,0,7384,5,0,18,0,0,0,0,1,315,0,0,0,153,0,0,0,40,921,0,0,82516,0,204,0,0,1,24,0,12,0,10800,0,0,0,9,0,36146,0,0,0,0,0,15,0,0,4,0,503,0,3615,0,0,0,0,0,0,0,0,0,0,238,367,18,13,0,0,377,0,0,0,5,0,10967,1867,2745,0,0,0,405880,6646,0,0,0,0,1,1561,0,0,0,0,0,249,13,0,0,0,382,0,244,0,0,3179,0,0,0,6,2033,0,0,0,0,0,0
372,0,0,0,0,0,0,19,0,5918,3,0,1,0,1,0,0,0,356,0,0,6,61,0,0,13,45,1665,0,0,71273,0,221,0,0,3,34,0,10,1,15555,2,0,0,194,0,51874,0,67,0,0,2,2,2,0,0,0,45,0,8137,0,0,0,0,0,0,0,0,0,0,190,456,0,3,0,0,190,0,0,0,0,0,35781,4600,416,0,1,0,820357,8123,0,0,0,0,0,2654,0,0,0,0,51,299,262,0,0,0,275,5,350,0,0,4699,0,0,0,2,6875,0,0,0,0,0,0
373,0,0,0,0,0,0,6,0,141,20,0,16,0,1,0,0,0,646,0,0,2,6,0,0,0,0,28,0,0,7045,0,2858,0,0,0,12,0,10,0,1096,0,0,0,1,0,8132,0,0,0,0,0,17,0,0,0,0,0,0,421,1,0,0,0,0,0,0,0,0,0,0,11,0,1,0,0,12,0,0,0,0,0,8957,1373,4,0,0,0,281089,113,0,0,0,0,0,34,0,5,0,0,0,148,0,0,0,0,0,0,9,0,0,81,0,0,0,1,223,0,0,0,0,0,0
